LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,days_2021,CCDR_2021,CCMR_2021,ISCDR_2021,days_l12m,CCDR_l12m,CCMR_l12m,ISCDR_l12m,CDR_l12m,e0_l12m_M,e0_l12m_F,e0_l12m_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
US04,Arizona,U.S.A.,7262.285795,24.67367208,8.23,274,2.039735024,1.315203391,1.94720861,365,1.970453987,1.270531582,1.881070299,10.61494538,74.36331322,80.13866282,77.18055693,-2.742374771,-2.373534757,-2.562452813
US47,Tennessee,U.S.A.,6847.751908,64.1424515,10.44,274,1.601982943,1.10127266,1.630476032,365,1.846007298,1.269025602,1.878840639,12.60524964,71.68754262,77.08707235,74.32145956,-2.077631549,-1.763284839,-1.92429169
BOL,Bolivia (Plurinational State of),Cntry/Terr,11673.029,10.775,6.785,274,1.092120791,1.502004956,2.223775428,365,0.91955567,1.26467437,1.872398474,7.871040133,66.77365477,72.82503503,69.72554758,-2.109184908,-1.870051635,-1.992534531
MX30,Veracruz de Ignacio de la Llave,Mexico,8831.400657,122.9408844,5.897926966,274,1.102329049,1.282258978,1.898433155,365,1.062345642,1.235749197,1.829573656,8.331197127,69.62284248,76.02377101,72.74524664,-1.888054517,-1.60443599,-1.749704016
US18,Indiana,U.S.A.,6767.587151,72.84526274,9.84,274,1.455615337,1.000010014,1.480552836,365,1.775078729,1.219481865,1.805489253,11.9609633,72.54297264,78.1270159,75.26689618,-2.066291938,-1.810047383,-1.941294594
POL,Poland,Cntry/Terr,37846.605,123.589,10.089,274,1.657675035,1.041997557,1.542716988,365,1.931665998,1.214225471,1.797706961,12.53527798,72.95220651,80.66519226,76.71463858,-2.031678297,-2.00589558,-2.019101362
URY,Uruguay,Cntry/Terr,3473.727,19.848,9.465,274,2.252581741,1.578957619,2.337706769,365,1.729266577,1.212137427,1.794615534,11.3893972,72.37279583,79.41093438,75.80603415,-1.935126473,-2.176303263,-2.052773688
US20,Kansas,U.S.A.,2945.539241,13.8991931,9.29,274,1.501013994,0.994443104,1.472310814,365,1.827509179,1.210750805,1.792562586,11.51747684,74.015202,79.06554179,76.47878239,-2.292464005,-1.929924836,-2.11561563
US35,New Mexico,U.S.A.,2121.624299,6.749585789,8.94,274,1.459183616,0.940610593,1.392609734,365,1.847169643,1.190711926,1.762894264,11.32028132,72.86654705,79.05653967,75.88605565,-2.357864173,-2.089473882,-2.226942079
GUF,French Guiana,Cntry/Terr,298.682,3.634,2.924,274,0.851856846,1.552736586,2.298885533,365,0.652868268,1.190026763,1.761879854,3.759305731,75.19546288,81.13833945,78.09442706,-2.047673014,-2.027115111,-2.037644769
US38,North Dakota,U.S.A.,769.9672239,4.308829918,8.49,274,0.610723693,0.400854984,0.593481039,365,1.803972892,1.184056772,1.753041056,10.71320828,74.92576252,80.09567968,77.44767333,-2.503036903,-2.103021453,-2.307907415
MYS,Malaysia,Cntry/Terr,32365.998,98.512,5.054,274,1.064508149,1.541077747,2.28162418,365,0.809460595,1.171847967,1.734965457,6.206542164,72.36432644,77.05176675,74.65088269,-1.986851908,-1.38662352,-1.694057572
US45,South Carolina,U.S.A.,5145.408473,65.97709479,9.84,274,1.857825306,1.229951892,1.820990526,365,1.763125328,1.16725686,1.728168147,12.11425734,72.3425493,78.14860827,75.17477319,-2.035052303,-1.761809055,-1.901762914
LBY,Libya,Cntry/Terr,6871.287,3.905,5.07,274,0.615140449,1.201712784,1.779181453,365,0.595521625,1.163386266,1.722437587,5.800519528,68.88900353,74.92993461,71.83579918,-1.364379628,-1.164906258,-1.267075545
SVN,Slovenia,Cntry/Terr,2078.932,103.224,9.939,274,1.194394859,0.650785259,0.963512312,365,2.120800488,1.155552273,1.710839062,12.67880012,76.51300336,82.13813679,79.25697089,-2.231458027,-2.003971119,-2.120488803
IT06,Friuli-Venezia Giulia,Italy,1218.961536,155.1478388,11.9,274,2.381274877,0.966522177,1.430972819,365,2.846685394,1.155425016,1.710650653,15.08319473,78.18112786,83.56813672,80.80893706,-2.65487917,-2.348992249,-2.505666038
ES18,Ceuta,Spain,83.67289829,4183.644915,6.29,274,1.098516488,0.893808395,1.323317302,365,1.410253528,1.147453367,1.698848323,8.329056639,76.84415388,81.05430741,78.89788731,-2.343774007,-1.854595861,-2.105150521
IT02,Valle d'Aosta/Vallee d'Aoste,Italy,125.9531729,38.70125138,11.7,274,1.004747177,0.442325804,0.654880165,365,2.604142417,1.146437048,1.697343624,14.98206562,75.69817613,83.11871432,79.31795086,-2.355823671,-2.135624818,-2.248409596
GTM,Guatemala,Cntry/Terr,17915.567,167.185,4.753,274,0.650682952,1.291190277,1.911656282,365,0.57508646,1.1411795,1.689559625,5.397390484,69.64461016,75.79562696,72.64510616,-1.920709943,-1.545768741,-1.737811796
US21,Kentucky,U.S.A.,4519.892634,43.92223863,10.82,274,1.811662922,1.23031566,1.821529097,365,1.676809742,1.138735721,1.685941517,13.17052008,71.16665406,76.48506565,73.76100118,-1.776156377,-1.514122379,-1.648334915
CHL,Chile,Cntry/Terr,19116.209,25.71,6.12,274,1.453633208,1.278404241,1.89272607,365,1.289272366,1.133856362,1.678717441,7.797179998,75.63720294,80.56398805,78.04051275,-2.346203615,-1.994506191,-2.174643896
HRV,Croatia,Cntry/Terr,4105.268,73.361,13.134,274,1.531590932,0.847988698,1.255479499,365,2.035433497,1.126948825,1.66849057,15.37324921,73.73132747,80.11853549,76.8470387,-1.740877903,-1.582830158,-1.663781442
MYT,Mayotte,Cntry/Terr,272.813,727.501,2.685,274,0.600595884,1.35736325,2.009627884,365,0.498509968,1.126646267,1.668042621,3.331235587,74.18731267,81.04131883,77.53073031,-2.140410778,-2.030498139,-2.086794856
US56,Wyoming,U.S.A.,584.6326195,2.324575586,8.23,274,1.271432936,0.862985275,1.277682501,365,1.612978764,1.094809552,1.620907154,10.3133386,74.62417048,79.48418453,76.99490904,-2.237812449,-1.933359685,-2.089298906
CRI,Costa Rica,Cntry/Terr,5094.114,99.767,5.046,274,1.098566429,1.116730959,1.65336263,365,1.073591993,1.091343576,1.615775645,6.486008366,75.59744627,81.00130916,78.23347695,-2.378914748,-2.018312381,-2.203011155
ES19,Melilla,Spain,85.18719925,7098.933271,5.78,274,1.000801473,0.901434068,1.334607401,365,1.209101848,1.089052752,1.612383993,7.663706652,76.60744053,81.0233957,78.761565,-2.120438463,-1.712280697,-1.921337113
ABW,Aruba,Cntry/Terr,106.766,593.144,8.974,274,1.459806158,1.199374155,1.775719024,365,1.301912594,1.069649082,1.583656123,10.86115102,72.39084682,77.43385087,74.85084879,-1.516899083,-1.331589765,-1.426504294
AND,Andorra,Cntry/Terr,77.265,164.394,NA,274,0.793080596,NA,1.775719024,365,0.996570245,1.069649082,1.583656123,NA,NA,NA,NA,NA,NA,NA
BMU,Bermuda,Cntry/Terr,62.273,1245.46,NA,274,1.326276892,NA,1.775719024,365,1.011674401,1.069649082,1.583656123,NA,NA,NA,NA,NA,NA,NA
CYM,Cayman Islands,Cntry/Terr,65.72,273.833,NA,274,0,NA,1.775719024,365,0.015216068,1.069649082,1.583656123,NA,NA,NA,NA,NA,NA,NA
IMN,Isle of Man,Cntry/Terr,85.032,149.179,NA,274,0.407317674,NA,1.775719024,365,0.317527519,1.069649082,1.583656123,NA,NA,NA,NA,NA,NA,NA
LIE,Liechtenstein,Cntry/Terr,38.137,238.356,NA,274,0.733525253,NA,1.775719024,365,1.547054042,1.069649082,1.583656123,NA,NA,NA,NA,NA,NA,NA
MAF,Saint Martin (French part),Cntry/Terr,38.659,729.415,NA,274,0.792536955,NA,1.775719024,365,0.698414341,1.069649082,1.583656123,NA,NA,NA,NA,NA,NA,NA
MCO,Monaco,Cntry/Terr,39.244,26338.255,NA,274,1.018334106,NA,1.775719024,365,0.789929671,1.069649082,1.583656123,NA,NA,NA,NA,NA,NA,NA
MNP,Northern Marianas,Cntry/Terr,57.557,125.124,NA,274,0,NA,1.775719024,365,0,1.069649082,1.583656123,NA,NA,NA,NA,NA,NA,NA
MSR,Montserrat,Cntry/Terr,4.999,49.99,NA,274,0,NA,1.775719024,365,0,1.069649082,1.583656123,NA,NA,NA,NA,NA,NA,NA
SMR,San Marino,Cntry/Terr,33.938,565.633,NA,274,1.256047417,NA,1.775719024,365,1.443809299,1.069649082,1.583656123,NA,NA,NA,NA,NA,NA,NA
SXM,Siint Maarten (Dutch part),Cntry/Terr,42.882,1261.235,NA,274,1.211523594,NA,1.775719024,365,1.026071545,1.069649082,1.583656123,NA,NA,NA,NA,NA,NA,NA
TCA,Turks and Caicos Islands,Cntry/Terr,38.718,40.756,NA,274,0.584895537,NA,1.775719024,365,0.439072266,1.069649082,1.583656123,NA,NA,NA,NA,NA,NA,NA
VGB,British Virgin Islands,Cntry/Terr,30.237,201.58,NA,274,1.586010662,NA,1.775719024,365,1.190594305,1.069649082,1.583656123,NA,NA,NA,NA,NA,NA,NA
ROU,Romania,Cntry/Terr,19237.682,83.58,13.026,274,1.473121999,0.919543564,1.361419198,365,1.672706722,1.044127168,1.545869959,14.92493907,71.28003588,78.28598046,74.69756982,-1.461178966,-1.325711471,-1.395097261
KAZ,Kazakhstan,Cntry/Terr,18776.707,6.955,7.129,274,0.932645288,1.283498516,1.900268338,365,0.755297508,1.039434009,1.538921559,8.03555798,68.02569906,76.44178792,72.13110826,-1.159485172,-1.217238238,-1.187657399
US54,West Virginia,U.S.A.,1828.890267,29.31656199,12.82,274,1.698569021,0.970634058,1.437060616,365,1.810387458,1.034531834,1.531663702,15.19905563,70.86401376,76.56757935,73.64624088,-1.636523305,-1.388055046,-1.515319276
US30,Montana,U.S.A.,1076.137213,2.854544268,9.71,274,1.297286608,0.786284735,1.164124437,365,1.698668142,1.029561874,1.524305487,11.6196825,74.53591702,79.3507493,76.88461569,-2.078304995,-1.675236078,-1.881686011
US29,Missouri,U.S.A.,6200.299778,34.74608441,10.12,274,1.349669849,0.869527986,1.287369233,365,1.597019556,1.028883618,1.523301304,12.0484678,73.13907063,78.5953781,75.80068403,-1.859609425,-1.609608749,-1.737657876
US12,Florida,U.S.A.,21586.29515,154.3498899,9.7,274,2.057205507,1.105043577,1.636059017,365,1.879201582,1.009427416,1.494495656,12.04090941,74.85524661,80.6758116,77.69454661,-2.293491006,-2.022310217,-2.161207694
GLP,Guadeloupe,Cntry/Terr,400.127,245.778,8.189,274,2.037491782,1.156989422,1.712966815,365,1.774436616,1.007613583,1.491810207,10.58832311,76.31844636,83.31440806,79.7311106,-2.320957265,-2.271814051,-2.296984966
US19,Iowa,U.S.A.,3194.037144,22.07107123,9.71,274,1.114394072,0.689793619,1.021265671,365,1.627094415,1.007147627,1.491120342,11.58710059,74.91262489,80.03109424,77.40943921,-1.97882254,-1.685776556,-1.83587328
USA,United States of America,Cntry/Terr,331002.647,36.185,8.685,274,1.417079214,0.957138017,1.417079214,365,1.480538009,1,1.480538009,10.5642024,74.46422891,79.79488535,77.06454913,-1.99180456,-1.703723989,-1.851277452
BR21,Maranhao,Brazil,7156.397176,21.70959169,NA,274,1.056178196,1.170482854,1.732944355,365,0.895422633,0.992329555,1.469181624,NA,NA,NA,NA,NA,NA,NA
TTO,Trinidad and Tobago,Cntry/Terr,1399.491,272.805,8.316,274,1.289767671,1.268742877,1.878422053,365,1.004650977,0.988273934,1.463177123,9.80297969,69.53221823,75.15612292,72.27558637,-1.432002429,-1.17945633,-1.30880921
US44,Rhode Island,U.S.A.,1070.329255,395.4661943,9.59,274,1.320505729,0.801147595,1.186129465,365,1.607916435,0.975518967,1.444292909,11.37928997,75.23577508,80.36281919,77.73677221,-2.00138835,-1.709574312,-1.859040039
ZWE,Zimbabwe,Cntry/Terr,14862.927,38.42,8.074,274,0.381810226,1.253104252,1.855268474,365,0.295702186,0.970496966,1.436857646,8.106933282,59.06156369,62.36779392,60.67435893,-0.70642672,-0.567246586,-0.638533972
US17,Illinois,U.S.A.,12887.40289,89.50418228,8.57,274,0.974842917,0.659115329,0.975845298,365,1.433104882,0.968957541,1.434578469,10.52371911,74.73347469,80.03097603,77.31762169,-1.93138621,-1.645627793,-1.79199186
US06,California,U.S.A.,40011.01516,99.0443494,6.78,274,1.43938875,1.048869968,1.552891854,365,1.328559143,0.968109404,1.43332277,8.583986927,76.43762211,81.64001045,78.97537252,-2.243315299,-1.920600927,-2.085893654
RUS,Russian Federation,Cntry/Terr,145934.46,8.911,12.719,274,1.34438087,1.035619978,1.533274741,365,1.252295037,0.964683289,1.428250276,14.11921622,66.18529744,76.63426605,71.2823553,-1.025695421,-1.212825182,-1.116978231
US42,Pennsylvania,U.S.A.,12966.16963,111.6976917,10.59,274,1.382132709,0.813182404,1.203947458,365,1.639343044,0.964512966,1.427998106,12.62636116,73.73613446,79.38115046,76.4898008,-1.796171305,-1.569273843,-1.685489616
US16,Idaho,U.S.A.,1774.65463,8.280203569,8.16,274,1.104183182,0.774442152,1.146591042,365,1.372097962,0.962349831,1.424795503,9.934625999,75.46247495,79.82899534,77.5924849,-1.957901329,-1.548622384,-1.758253063
US26,Michigan,U.S.A.,10114.52751,68.74280431,9.8,274,1.229713839,0.781482019,1.157013832,365,1.508028921,0.958350998,1.418875079,11.83895681,73.77397398,78.99055606,76.31864817,-1.784193787,-1.504701904,-1.647856283
MX20,Oaxaca,Mexico,4386.373341,46.8407516,5.713102866,274,0.922927121,1.030755091,1.52607209,365,0.854920388,0.954802955,1.413622066,8.483606487,69.86751415,75.60804126,72.66777128,-1.524495848,-1.234432739,-1.383001649
LTU,Lithuania,Cntry/Terr,2722.291,43.436,13.564,274,1.729805097,0.907508834,1.343601322,365,1.800321861,0.944504092,1.398374208,16.36676818,69.15865389,79.80850316,74.35370231,-1.293908716,-1.608676878,-1.447454161
ESP,Spain,Cntry/Terr,46754.783,93.735,9.017,274,1.013672785,0.515907053,0.763820001,365,1.848238714,0.940657974,1.392679884,11.5628857,78.75194114,84.3953101,81.50480404,-2.177836058,-1.965491091,-2.074253147
GUM,Guam,Cntry/Terr,168.783,312.561,5.179,274,0.599828632,0.632871214,0.936989887,365,0.876865561,0.925169195,1.369748158,6.386010291,75.46031719,81.97266618,78.63707279,-1.596377956,-1.661456492,-1.628123584
CPV,Cabo Verde,Cntry/Terr,555.988,137.962,5.642,274,0.541483619,0.997276688,1.476506042,365,0.500010792,0.920894168,1.363418818,6.137989049,68.60743391,75.40280141,71.92224732,-1.076820395,-0.96663985,-1.023073788
UKR,Ukraine,Cntry/Terr,43733.759,75.492,15.191,274,1.239678967,0.89606639,1.326660349,365,1.273432727,0.920464327,1.362782423,16.24350996,66.28844224,75.94545822,70.99918174,-0.904634654,-1.002163969,-0.95220993
US39,Ohio,U.S.A.,11827.21457,111.5068049,10.61,274,1.462294622,0.928212148,1.374253366,365,1.448185445,0.919256149,1.360993669,12.38483251,72.93567051,78.39881567,75.60061937,-1.622291238,-1.389222144,-1.508598997
IRQ,Iraq,Cntry/Terr,40222.503,92.61,4.797,274,0.312872307,0.876336883,1.297450065,365,0.323923153,0.907289652,1.343276816,5.103873431,67.63136913,72.0241919,69.7742095,-1.011928783,-0.788487877,-0.902933219
IT05,Veneto,Italy,4914.725138,267.2179912,10,274,1.419197068,0.650507128,0.963100528,365,1.95168595,0.894580218,1.324460015,12.42627038,78.75591601,84.42345229,81.52056785,-2.111089041,-1.846020979,-1.981787547
IT21,Bolzano (Provincia autonoma di),Italy,531.1911956,71.77974944,8.3,274,1.136029569,0.587853696,0.870339741,365,1.694305191,0.876740884,1.298048203,10.6744844,78.30380077,84.64658984,81.39784422,-2.167707879,-1.856037769,-2.015673679
ATG,Antigua and Barbuda,Cntry/Terr,97.928,222.564,6.344,274,1.006623666,1.124416222,1.664740955,365,0.776080386,0.86689535,1.283471516,7.380644568,74.41497705,77.22823433,75.78729767,-1.549492404,-1.015933545,-1.28921979
IT08,Emilia-Romagna,Italy,4468.697467,164.4931943,11.2,274,1.710197227,0.729456394,1.079987918,365,2.01199568,0.858183542,1.270573353,13.60441104,78.77896092,84.25937844,81.45233532,-2.055020649,-1.767989121,-1.915005269
US37,North Carolina,U.S.A.,10501.12334,83.22349013,9.07,274,1.240131489,0.85502364,1.265894998,365,1.23272526,0.849917326,1.258334906,10.75243111,73.95292927,79.19037391,76.50778031,-1.600473368,-1.358878088,-1.482622012
US25,Massachusetts,U.S.A.,6985.561015,344.1112208,8.57,274,1.183076425,0.760224972,1.125541967,365,1.309415232,0.841408161,1.245736763,10.24344874,75.61584656,81.17395346,78.32711821,-1.766546743,-1.522009895,-1.647260476
IT22,Trento (Provincia autonoma di),Italy,541.8657773,87.33443467,9.3,274,1.059565597,0.496173172,0.73460324,365,1.784574779,0.835680331,1.237256494,11.56193189,78.89417023,84.80858018,81.77924826,-2.145108965,-1.825683821,-1.989291822
AZE,Azerbaijan,Cntry/Terr,10139.175,122.664,6.752,274,0.510292169,0.722072981,1.069056493,365,0.585057463,0.827867272,1.225688962,7.479966117,69.52470823,74.73660923,72.06709896,-1.0095271,-0.82590555,-0.919955612
US10,Delaware,U.S.A.,979.2538599,193.4328612,9.54,274,1.398428042,0.857000248,1.268821441,365,1.345922701,0.82482334,1.221182305,11.38879949,74.27189458,79.97866848,77.05568673,-1.621196333,-1.407413208,-1.516911882
GBR,United Kingdom,Cntry/Terr,67886.004,280.602,9.382,274,1.24450069,0.730816256,1.082001245,365,1.395736889,0.819627675,1.213489926,10.93193659,77.99332391,81.67311724,79.78834504,-1.796456276,-1.414600372,-1.610185103
MTQ,Martinique,Cntry/Terr,375.265,354.024,9.066,274,2.073084898,1.040936282,1.54114573,365,1.61219405,0.809514015,1.198516268,11.41999368,77.50755225,83.92220396,80.63665065,-1.859101917,-1.812758,-1.836495128
US34,New Jersey,U.S.A.,9008.043313,468.8075501,8.31,274,1.239980635,0.800008348,1.184442767,365,1.252991311,0.808402551,1.196870704,10.13477457,75.88775896,80.99775423,78.38043958,-1.744585522,-1.466628075,-1.608996523
US55,Wisconsin,U.S.A.,5882.865792,41.8196163,9.09,274,0.825600648,0.520166018,0.770125561,365,1.281688257,0.807521988,1.195566997,10.85504986,75.50142468,80.32033588,77.85211307,-1.623808287,-1.362347918,-1.496266644
KWT,Kuwait,Cntry/Terr,4270.563,239.65,2.666,274,0.472573975,0.886524474,1.31253318,365,0.430154057,0.806946889,1.19471554,3.506621375,73.76526843,76.01186509,74.86116924,-1.080777532,-0.706530713,-0.898218108
LUX,Luxembourg,Cntry/Terr,625.976,241.69,7.137,274,0.72354165,0.512386704,0.758607991,365,1.134228788,0.803220866,1.189199022,8.446977382,78.55347819,82.96254182,80.70424093,-1.77524145,-1.492600555,-1.637367842
ES02,Aragon,Spain,1315.01689,27.556934,10.26,274,1.196357202,0.52176228,0.772488887,365,1.828113401,0.797287478,1.180414416,13.40670202,79.25341695,84.98248199,82.04808282,-1.878878439,-1.729751219,-1.806133454
TUR,Turkey,Cntry/Terr,84339.067,109.584,5.398,274,0.67832251,0.81678536,1.20928177,365,0.658828725,0.793312399,1.174529159,6.317813744,73.61276171,79.53136783,76.49988665,-1.310789337,-1.182948848,-1.248428123
IT03,Lombardia,Italy,10073.68575,422.2248067,9.9,274,1.17929205,0.548314087,0.811799846,365,1.695605801,0.78837515,1.167219375,12.17061139,78.67907876,84.46694334,81.50242733,-1.851852351,-1.64429869,-1.750606663
US51,Virginia,U.S.A.,8614.990303,84.00098971,8.1,274,1.193417173,0.838469081,1.241385345,365,1.10563096,0.776792388,1.150070655,9.695323377,75.38933698,80.2984743,77.78403811,-1.595044547,-1.33583261,-1.4685997
ES08,Castilla-La Mancha,Spain,2021.012251,25.43401481,9.54,274,1.551600154,0.74756093,1.106792372,365,1.605136237,0.773354615,1.144980901,12.11387065,79.5753058,84.81032096,82.12897173,-1.859766563,-1.602168549,-1.734108995
MDV,Maldives,Cntry/Terr,540.542,1801.807,2.839,274,0.450986921,0.950287337,1.406936522,365,0.364449016,0.767940862,1.136965635,3.091714042,76.33795337,79.83471164,78.04368911,-1.446764805,-1.122938187,-1.288800601
PRT,Portugal,Cntry/Terr,10196.707,111.33,10.591,274,1.44607477,0.705868187,1.04506468,365,1.568937893,0.765840999,1.133856707,12.83282806,77.62867045,83.51582498,80.50045315,-1.601420912,-1.442152638,-1.523729071
LVA,Latvia,Cntry/Terr,1886.202,30.325,14.598,274,1.470397738,0.792283532,1.173005883,365,1.420844639,0.765583203,1.133475031,16.55555059,69.35480378,78.896942,74.00950535,-1.015660271,-1.190764562,-1.101076998
IDN,Indonesia,Cntry/Terr,273523.621,150.987,6.447,274,0.583455728,0.931121517,1.378560796,365,0.479238318,0.764803717,1.132320972,7.158607509,68.78577689,73.38755803,71.03054818,-0.915721676,-0.744774783,-0.832332948
SRB,Serbia,Cntry/Terr,8737.37,99.901,13.172,274,1.012957439,0.674430933,0.998520632,365,1.138672163,0.758132277,1.122443652,14.37869891,72.4846437,77.85838656,75.10598168,-1.0391799,-0.86303127,-0.953253739
BEL,Belgium,Cntry/Terr,11589.616,382.748,9.794,274,0.698148875,0.39040766,0.578013379,365,1.344220551,0.75169354,1.112910857,11.30139996,77.88824674,82.62084784,80.19683264,-1.616691183,-1.374978115,-1.498782369
US49,Utah,U.S.A.,3194.496883,15.01064012,5.81,274,0.693477032,0.669112648,0.990646707,365,0.774143814,0.74694531,1.105880922,7.000338229,76.0147871,80.23716547,78.07448386,-1.569600566,-1.199636975,-1.389130522
ZMB,Zambia,Cntry/Terr,18383.956,24.73,6.576,274,0.23622232,0.978492293,1.448695032,365,0.180320275,0.746931956,1.105861152,6.510561136,60.35252802,66.42515481,63.31478499,-0.605455556,-0.53705715,-0.57209048
IT16,Puglia,Italy,4034.220346,206.5868249,9.6,274,1.426152247,0.690358421,1.022101882,365,1.535612701,0.743345012,1.100550545,11.75702867,78.51108347,84.10233609,81.23852377,-1.760137926,-1.488679641,-1.62771925
US24,Maryland,U.S.A.,6109.605046,241.3308835,8.25,274,0.991411882,0.691261669,1.023439175,365,1.062752821,0.74100412,1.097084764,9.698148587,74.85143439,80.45788246,77.58628711,-1.539850811,-1.344619443,-1.444615997
IT15,Campania,Italy,5801.772904,424.5346976,9.2,274,1.169378898,0.664603856,0.98397127,365,1.288226913,0.732149841,1.083975668,10.987975,76.79537836,82.88952441,79.76813253,-1.546365754,-1.328365305,-1.440024071
US08,Colorado,U.S.A.,5762.204408,21.44812677,6.79,274,0.630895133,0.48392282,0.716466128,365,0.952586825,0.730673734,1.081790235,8.217957036,76.26079048,81.26526284,78.70199651,-1.600391469,-1.328907246,-1.467960141
US36,New York,U.S.A.,19779.54009,161.7168556,7.83,274,1.170175297,0.752630387,1.114297895,365,1.122321343,0.721851802,1.06872903,9.695930877,76.42444405,81.67942246,78.98784815,-1.626497655,-1.420795857,-1.526155315
ITA,Italy,Cntry/Terr,60461.828,205.555,10.474,274,1.250600844,0.573716491,0.849409071,365,1.571288913,0.720833002,1.067220658,12.50693693,79.767714,84.20463455,81.93206549,-1.701875133,-1.453616455,-1.580773339
US27,Minnesota,U.S.A.,5677.123817,27.5312287,9.96,274,0.674373815,0.447748728,0.66290901,365,1.083999609,0.719718701,1.065570892,9.424179846,76.84421881,81.60787358,79.16795284,-1.586852169,-1.325754624,-1.459487513
IT01,Piemonte,Italy,4369.051871,172.3478019,12.3,274,1.170809736,0.482369718,0.714166702,365,1.738821196,0.716388551,1.06064048,14.56008047,78.13547022,83.97237325,80.98273999,-1.617971384,-1.399018669,-1.511165181
US09,Connecticut,U.S.A.,3613.793665,287.9608645,8.73,274,0.970945202,0.587342737,0.869583247,365,1.139522724,0.689318402,1.020562095,10.44441775,76.26642372,81.6687752,78.90171712,-1.495030443,-1.289729775,-1.394883776
FRA,France,Cntry/Terr,65273.512,119.209,9.269,274,1.075819798,0.56544053,0.837156196,365,1.308953623,0.687973424,1.018570803,10.95672449,78.27996872,84.11600316,81.12681479,-1.596621573,-1.474020757,-1.536816297
NPL,Nepal,Cntry/Terr,29136.808,203.256,6.39,274,0.424230124,0.796275432,1.178916043,365,0.364693346,0.684525532,1.013466069,6.738750764,68.66267059,71.87511369,70.229716,-0.808194168,-0.589747263,-0.701634702
IT13,Abruzzo,Italy,1314.662443,121.4633779,11.2,274,1.348671254,0.583507627,0.86390522,365,1.569224109,0.678930639,1.005182616,13.33205607,78.34286765,84.39335456,81.29432468,-1.589321952,-1.393348057,-1.49372493
ES09,Catalunia,Spain,7623.413639,237.3933808,8.41,274,1.213745397,0.633674558,0.938179269,365,1.288399196,0.672649959,0.995883831,10.68303447,79.45136441,85.15057175,82.23146555,-1.595938512,-1.454265035,-1.526829499
JAM,Jamaica,Cntry/Terr,2961.161,273.422,7.562,274,0.70493533,0.793875969,1.175363546,365,0.593686058,0.668590541,0.989873709,8.224277173,71.86185439,75.54158679,73.65684581,-1.103347668,-0.725567363,-0.919064592
US31,Nebraska,U.S.A.,1952.140757,9.804175498,8.79,274,0.529532834,0.353519823,0.523399534,365,0.99070725,0.661403087,0.97923241,10.0562156,76.08562291,80.6521639,78.31320388,-1.379646928,-1.144453157,-1.264918259
IT09,Toscana,Italy,3740.108828,295.7172038,11.6,274,1.245172402,0.510200354,0.755371016,365,1.605300882,0.657760385,0.97383925,13.6574491,79.4506996,84.73636918,82.02907501,-1.602118027,-1.373939582,-1.490811469
US11,District of Columbia,U.S.A.,712.3303507,4477.249219,7.15,274,0.725592155,0.619826286,0.917676376,365,0.767902139,0.65596896,0.971186978,8.485869197,73.58799461,79.89485448,76.66451162,-1.311635417,-1.271842368,-1.292224174
CUW,Curacao,Cntry/Terr,164.1,369.595,8.766,274,1.209539314,0.80117425,1.186168929,365,0.987202925,0.653903146,0.968128462,10.31674142,74.63678604,80.60760336,77.54937985,-1.306781792,-1.140346104,-1.225593651
IT07,Liguria,Italy,1557.701965,192.215632,14.3,274,1.29816443,0.471078117,0.697449057,365,1.798161691,0.652517203,0.966076521,16.49561254,78.47541318,84.12788621,81.2327171,-1.496670836,-1.315320178,-1.4082071
ES10,Comunitat Valenciana,Spain,4976.319402,213.9892239,8.81,274,1.290003773,0.680775724,1.007914336,365,1.236456004,0.652516876,0.966076036,10.94979524,78.94878599,84.35511623,81.58602025,-1.490055981,-1.290855868,-1.392885194
IT19,Sicilia,Italy,5005.164692,193.9039583,10.4,274,1.172916187,0.587746608,0.870181193,365,1.300057121,0.651456747,0.964506475,12.13402253,77.21574862,83.30845132,80.18779872,-1.431765614,-1.214372148,-1.325720021
ES07,Castilla y Leon,Spain,2401.521003,25.48735994,11.91,274,1.236419884,0.455173555,0.673901748,365,1.768046165,0.650885567,0.963660822,15.06370793,80.14337755,85.53472981,82.77330548,-1.642449209,-1.496902095,-1.571450617
GRC,Greece,Cntry/Terr,10423.056,80.862,10.812,274,1.276770145,0.598595506,0.886243398,365,1.384910529,0.649295585,0.961306793,12.86307038,78.45018382,83.5613855,80.94345293,-1.537450571,-1.212050072,-1.37871862
ES01,Andalucia,Spain,8349.379562,95.31364013,8.33,274,0.957121251,0.55919186,0.827904803,365,1.111100523,0.649153247,0.961096056,10.45459342,78.20915292,83.70453766,80.88982841,-1.382856988,-1.204360522,-1.295785541
ES03,Asturias (Principado de),Spain,1024.060356,96.57302491,12.64,274,0.940491869,0.363553427,0.538254668,365,1.676658988,0.648123755,0.959571854,15.53869454,78.64032971,84.67162548,81.58242521,-1.451070184,-1.35250394,-1.402989089
ISR,Israel,Cntry/Terr,8655.541,399.979,5.334,274,0.682715277,0.614445785,0.909710339,365,0.709256648,0.638333098,0.945076414,6.188481204,79.90595004,83.38926884,81.60512994,-1.602162899,-1.218599278,-1.415058694
