"","LocID","Location","MidPeriod","Sex","0m1","4m1","10m5","10m15","10m25","10m35","10m45","10m55","10m65","10m75","m85+","0p1","4p1","10p5","10p15","10p25","10p35","10p45","10p55","10p65","10p75"
"380","THA","Thailand","2020.5","Female",0.00645429116057216,0.000263128908894658,0.00025739893457665,0.000466782480951694,0.000650860620248526,0.00146626365470428,0.00293321057182049,0.00635486485528889,0.0155310179387052,0.0442817407730571,0.13425735118623,0.993584296609838,0.998948174099221,0.997429054591582,0.995343235811223,0.993509712039375,0.985432357930977,0.971046995332991,0.938137205256292,0.854373155723422,0.630823841904779
"381","TGO","Togo","2020.5","Female",0.042166673874022,0.00609510598114538,0.00254717995623612,0.00321036927716946,0.00422918765041376,0.00526768007262212,0.00789276688738173,0.0173574146666386,0.0476211705944917,0.129957271507506,0.299209057675215,0.959258497177339,0.975992511926653,0.974896332211748,0.968363141227225,0.958569181694402,0.948626925161741,0.923794317588854,0.838537045239272,0.607836974268055,0.230760263548028
"382","TON","Tonga","2020.5","Female",0.013515024546814,0.000682308053102693,0.000369852364537995,0.000754930021286227,0.00111415954474223,0.00209764890553074,0.00456558218460715,0.0112580931614996,0.0350859219742758,0.0985760418447249,0.250326595160065,0.9866490107145,0.99727542157477,0.996308457139778,0.99247684705909,0.988915298050648,0.979216162018817,0.955241316985538,0.892441773521393,0.69581506195861,0.339025317141218
"383","TTO","Trinidad and Tobago","2020.5","Female",0.0188046188588595,0.000919822186292124,0.000327498841893272,0.00055426455569635,0.000869800172854381,0.00180560344163987,0.00421943690760863,0.00937039744510203,0.0206169601999565,0.0612777663313443,0.169615788041221,0.981507012328659,0.996329167215429,0.996730649489902,0.994471502465028,0.991336121307828,0.982084437085809,0.958564734468482,0.910073817900553,0.810798802089678,0.52250028135634
"384","ARE","United Arab Emirates","2020.5","Female",0.00456838491229988,0.000198887694192465,0.00010163174203126,0.000216431209325264,0.00018270049094935,0.000332039987992515,0.00149338944961745,0.00847402232582505,0.0239848650782061,0.065526639783991,0.158811806093468,0.995450850782449,0.999204844177289,0.998984226717449,0.997838117687214,0.998174580903032,0.99668396695795,0.98515591097334,0.917735642784926,0.783484170255765,0.501919189537123
"385","TUN","Tunisia","2020.5","Female",0.010868527252218,0.000169084499879006,0.0001669677201549,0.000311355150639355,0.000487416046463637,0.00106685626250638,0.00248780600605316,0.00649498641676274,0.0193015863548805,0.0633596518787177,0.181671077162932,0.989238887727081,0.999323949125135,0.998331485106515,0.996890952790351,0.995136589091807,0.989380060826623,0.975383884506643,0.936779612266292,0.821151713403854,0.508951946868255
"386","TUR","Turkey","2020.5","Female",0.00697519630407483,0.000921204994740434,0.000526256952003174,0.000525993874270793,0.000785817508977032,0.00114125176198916,0.00202414246002426,0.00455967559709647,0.0133757737538909,0.0478967358206131,0.164320089297067,0.993070123720561,0.996323326279037,0.994751632030974,0.994753183570978,0.992170811270849,0.988647770384903,0.979938629267035,0.955278040773718,0.87315716805968,0.603536444567794
"387","TKM","Turkmenistan","2020.5","Female",0.0350984350365968,0.00182100815955843,0.000282538305318073,0.000815628724466171,0.00115939905543881,0.00216100894848064,0.00474863753039078,0.0129326705448262,0.0343698070002032,0.0743860263413272,0.197177413701072,0.965915897644361,0.992749439009734,0.997178659770897,0.991875438742112,0.988466659948399,0.978588825712499,0.95345405767999,0.877284849454563,0.700085076035727,0.446310090768564
"388","UGA","Uganda","2020.5","Female",0.0398865448814829,0.0038111253589639,0.000966923398071353,0.00169810395014498,0.00350668079278678,0.00563482985898353,0.00857599662715319,0.0153083256679294,0.0370321055551425,0.0996724385994186,0.269896115959722,0.96140061093387,0.984901795659223,0.990380572053681,0.983139708892981,0.965491272346596,0.945106671100843,0.917519244541741,0.856799288249839,0.68254613094513,0.33264109829228
"389","UKR","Ukraine","2020.5","Female",0.005573705994719,0.000281091774975031,0.00015991215846215,0.000369802549569273,0.000982358220109919,0.00206568715742795,0.00375172192593061,0.0087120930332103,0.023545666151031,0.0704945516779094,0.193443621058959,0.994455225510109,0.998876423741356,0.998402110023286,0.996307879891459,0.990216596492635,0.979534905423055,0.963097413576441,0.916043290181735,0.78594570058452,0.470531292594474
"390","MKD","North Macedonia","2020.5","Female",0.00988797131595733,0.000198165655397484,0.000130970289371502,0.000180832321984749,0.00032526719927775,0.000845070209695877,0.00252895054880523,0.00703327785324082,0.0213218435024399,0.0768546818692099,0.227963002039877,0.990201312199356,0.999207730976964,0.998691018638281,0.99819330072476,0.996752243070901,0.991580376365438,0.974970734928266,0.931646582094118,0.804470394405156,0.430280421954498
"391","EGY","Egypt","2020.5","Female",0.0136332924959893,0.00098039222484402,0.000264835691493594,0.000354742816633274,0.000721311555070845,0.00126415937845535,0.0044208316851868,0.0112933504141177,0.0315128292514239,0.0869267935296501,0.201716188312276,0.986535061572222,0.99608799302087,0.997355355128843,0.99645803359919,0.992809834101575,0.98742823165214,0.956575750106971,0.892166430294213,0.722869994405354,0.392718049379514
"392","GBR","United Kingdom","2020.5","Female",0.0032949342119934,0.000179962165040856,7.23759312084156e-05,0.000175030065320161,0.000367608307589558,0.000856250829833095,0.00205016129120087,0.00497717106553805,0.0126071151244276,0.0387392668117302,0.145470457823074,0.996715226616449,0.99928047975924,0.999276494675286,0.99825103362692,0.996329770448297,0.991468682749927,0.979677303966187,0.951273054316085,0.880343856904161,0.667970552986042
"393","CHI","Channel Islands","2020.5","Female",0.00583845203733266,0.000292106524748266,9.78099443546896e-05,0.000168782603036633,0.000271602404640103,0.000492916588662703,0.00117510473743521,0.00291522540914811,0.00987818881680375,0.0350757394598651,0.129224203276962,0.99419307996357,0.99883243119325,0.999022419287639,0.998313425919344,0.997287400898775,0.995081462648591,0.988307959830205,0.971202039116509,0.904996801576091,0.694703390563801
"394","TZA","United Republic of Tanzania","2020.5","Female",0.035147458052348,0.00362291287131836,0.00112122532402841,0.00164185295008964,0.00268151267143825,0.00413677116083778,0.00685988313117216,0.0138210750093155,0.0365243666556395,0.101247602047054,0.273232341670139,0.965873588688761,0.985640278287639,0.98885539470748,0.983700304055785,0.973519421766798,0.959408568209609,0.933461521449226,0.869704696910095,0.68576520201281,0.32615791771491
"395","USA","United States of America","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.000827293615397561,0.0014202984288189,0.00307227017658417,0.00669156716890868,0.0146328552927302,0.0389151962808769,0.134114173255342,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.991757714571169,0.985887693576216,0.969679474109274,0.935026967715151,0.862465694502707,0.668170969981244
"396","VIR","United States Virgin Islands","2020.5","Female",0.00721093544856527,0.000360691244465769,0.000122437993348922,0.000214414805912076,0.000345042248771319,0.000626232839255456,0.00149286250225188,0.00370257722607741,0.0121827709911983,0.0416789777389962,0.141873407221304,0.992836978163432,0.998558530706292,0.998776429584461,0.997857878521309,0.996555099662848,0.993754827259573,0.985166518982377,0.963544979689641,0.88392954566275,0.646905333763786
"397","BFA","Burkina Faso","2020.5","Female",0.0465659414705758,0.00716086455274019,0.00221755822479128,0.00283365233845685,0.00378286786086095,0.00479078452858437,0.00734984652254034,0.0163983269136649,0.0456206533337581,0.126399099732458,0.294535720161136,0.955136597224423,0.971871983142382,0.978102127692489,0.972026815138403,0.96286040623562,0.953168662007657,0.928859244204826,0.846833666758606,0.621066429715895,0.240656108016645
"398","URY","Uruguay","2020.5","Female",0.00758461621077621,0.000343740144106602,0.000192312671794327,0.000388058073721702,0.000684517140035707,0.00127466493259257,0.00285627647317221,0.00665320692831299,0.01646795679599,0.0398539304507123,0.118775038328225,0.99246840378885,0.998626226039015,0.998078712640816,0.996126752652355,0.993175939734948,0.987322293827999,0.971793596200806,0.935317359013917,0.846418083439042,0.663038123413767
"399","UZB","Uzbekistan","2020.5","Female",0.0194222174164249,0.00110092738821915,0.000250549917483884,0.000492468321214708,0.000815404767814828,0.00152569773417422,0.0036460365531657,0.0111196338763945,0.0324898430973964,0.0869795566733859,0.210444070533227,0.980908724552073,0.995608418859368,0.99749762340736,0.995086093984148,0.991876229947067,0.984846313490672,0.964087410057855,0.893681643115347,0.715904756441497,0.390581142225289
"400","VEN","Venezuela (Bolivarian Republic of)","2020.5","Female",0.0226626678202018,0.00123090419642391,0.000217298817800619,0.00049540025069025,0.000774064031667769,0.00137033944622995,0.00376642963130539,0.00948551097893667,0.0275119848101224,0.0572051373136204,0.141923142394691,0.977782169751752,0.995091568719094,0.997829260317296,0.995057176971204,0.992286784643892,0.986376983771034,0.962931235709954,0.908769504668136,0.755234750279088,0.556081772789182
"401","WSM","Samoa","2020.5","Female",0.0112705367001319,0.000593280307620634,0.000180640607242413,0.000317416343894051,0.000511156074105944,0.00121018592778947,0.00316998041954519,0.00869246284505641,0.0300246047787981,0.0908826895134063,0.239117663965761,0.98884510841532,0.997630414723436,0.998195298067411,0.996830510750714,0.994899994627258,0.987959635852581,0.96872346576459,0.916029417155401,0.733721534766392,0.370100324938776
"402","YEM","Yemen","2020.5","Female",0.0399500313508681,0.00303156579590339,0.000880496543094987,0.00134451303596235,0.00200418029262368,0.00341207200381954,0.00659344334754363,0.0144662636994224,0.0380101220274114,0.101045058246216,0.235588803453414,0.961337179832342,0.987966428214279,0.99123639615471,0.986638707964053,0.980145565642487,0.966406840822794,0.935979757086605,0.864128847603372,0.676091649019881,0.336947621201523
"403","ZMB","Zambia","2020.5","Female",0.0398115155566682,0.00343007119553362,0.000732280576778918,0.00143491365278616,0.00332146371312305,0.00550251897784111,0.00820266181386628,0.0140826423612449,0.0334325742615167,0.0909347507781433,0.253568945292066,0.961473272350412,0.986398267415106,0.992705574594037,0.985734796114292,0.967280611509895,0.946367410962788,0.920997853891018,0.86761694140703,0.709160798763884,0.369164827983719
"404","WWW","World","2020.5","Female",0.0259636215985658,0.00259494169045901,0.000792837444518187,0.00100920432953802,0.00134053185892156,0.00201301021131383,0.00369993956826926,0.00854500193228105,0.021663512756901,0.0556737811766029,0.149567668253721,0.974611539839259,0.989685451470455,0.992106180299276,0.989954676841876,0.986680264067357,0.980055129483668,0.963594011451905,0.917593175167422,0.802133952817442,0.558495943851004
"2100","US01","Alabama","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00277706686806939,0.00396944649520282,0.00701199721606397,0.015357557330157,0.0297039359007079,0.0636049805740023,0.170976459552916,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.972594354975131,0.961033494478218,0.931943004335078,0.85630404904175,0.738273972333022,0.509012527428929
"1100","US01","Alabama","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.00115779004699404,0.00235606008021557,0.00478460326930013,0.00894668113435436,0.0193999961575681,0.047209965646647,0.148148999185364,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.988482042562851,0.976687879416531,0.953122316414988,0.913972187693537,0.821160861416089,0.60969619360436
"410","US02","Alaska","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00251354957401901,0.00311678876753198,0.00453176257822113,0.0102357215284468,0.0212919397508719,0.0550962228106988,0.150889333584681,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.97516391354415,0.969282696793795,0.955553113749397,0.902127677090463,0.805857097390695,0.561310070420077
"3100","US02","Alaska","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.00156827924547375,0.00174937965681816,0.00370502544108979,0.00666066153985084,0.0151737209229485,0.0391763855790603,0.115864177548804,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.984426989109186,0.982643565952925,0.963533070168676,0.935318379030516,0.857698206291345,0.66627375507985
"610","US04","Arizona","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00205159415570397,0.00243837427562459,0.00542049701040791,0.0112732063124952,0.0209835237210976,0.0448161513755797,0.135964197184154,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.979683964093495,0.975892907430111,0.947036107046094,0.892684022343692,0.808424563010114,0.629058975392699
"510","US04","Arizona","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.000922021891969801,0.00144654417092927,0.0029973130144812,0.00648021254438415,0.0128628420178992,0.0335809071525932,0.122349054128059,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.990817836776583,0.985628607302165,0.97040978287386,0.937021406698249,0.878216732237893,0.707755510708541
"810","US05","Arkansas","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00236312067336677,0.00349826804109693,0.00644136706852554,0.0155592904826108,0.0291585910003786,0.063306569164294,0.159549898953051,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.976633626123548,0.965583949988163,0.937331379631687,0.854539412742774,0.742517099324123,0.510792605075646
"710","US05","Arkansas","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.00104727372432643,0.00226319053120965,0.00467362773060222,0.00937138429495554,0.0189079304338356,0.0447387130561427,0.147863580669254,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.989576332545229,0.977597467486045,0.954188106314636,0.910052534943652,0.825350790457791,0.626741787025185
"1010","US06","California","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00131972021352356,0.00183213153817543,0.00384074219372348,0.00918134283507961,0.0187020620968736,0.0458464772563968,0.140222918090598,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.986885805517589,0.981835312954295,0.962219853903156,0.911811439077214,0.827622941267376,0.62202828047182
"910","US06","California","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.000527320739585468,0.000953931780550008,0.00232172508591675,0.00543739680262633,0.0120129103132703,0.0332735074401158,0.122291340825169,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.994739262273392,0.990501673156095,0.977013163679224,0.946915730168058,0.88586239664763,0.710086430468259
"1210","US08","Colorado","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00167285472498379,0.0022301072127594,0.00415297378388602,0.00921910569120398,0.0178891509720381,0.0490836361637389,0.157099835718102,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.983404602553803,0.977930562123369,0.959202699354741,0.911463096613096,0.83455246842553,0.600295268712982
"1110","US08","Colorado","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.00077466679507965,0.00119922852412001,0.0024823475761374,0.00515326440644949,0.0116296277144126,0.0381376558316695,0.135772119047449,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.992280213559064,0.988072425706332,0.975439742123084,0.94962722644495,0.889327943576976,0.673841104676034
"1410","US09","Connecticut","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00186595849106929,0.00231774434317297,0.00388185105512419,0.0084380108250526,0.0189502246638773,0.0497379233424573,0.160142536490194,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.981505926976906,0.977072651633912,0.961822153080567,0.918691390069556,0.825516907986323,0.59596714158898
"1310","US09","Connecticut","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.000744143239295262,0.00097613971618186,0.00232367202519215,0.00495586716278978,0.0120007103366489,0.0357648515150958,0.1343502731308,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.992583375863435,0.99028152029651,0.976994078967208,0.951514968065223,0.885972535875021,0.691353367736465
"1610","US10","Delaware","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00231297770648269,0.00301781036141783,0.00531087338000602,0.0108995527887383,0.0224439042594326,0.0530406117823367,0.159731188789995,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.977123996422505,0.970244511277948,0.948083204022376,0.896075547778519,0.796325086684978,0.574441955035593
"1510","US10","Delaware","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.0010883226441744,0.00127695629883149,0.0029943926055681,0.00679425361384276,0.0141255395982209,0.0395490826160835,0.136608437272961,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.989169755680502,0.987303782611322,0.970438245906847,0.934059291045118,0.866956746354679,0.663573055394395
"1810","US11","District of Columbia","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00163231360282219,0.00252394935591078,0.00693858853499127,0.0156586664197802,0.029177994657881,0.0522532492452348,0.132112583279968,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.983803662746337,0.975056797544555,0.932634744963115,0.853671228821981,0.742365808176118,0.57952532328048
"1710","US11","District of Columbia","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.000489429428956572,0.00123455933080705,0.00431344396465287,0.0103703339825668,0.0166621180707674,0.0364047652956451,0.111559814486004,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.995116449541967,0.987722975840302,0.957654156819026,0.900889119251707,0.844687093204183,0.686599267315775
"2010","US12","Florida","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00218922059672624,0.00273324744383966,0.00519537705511831,0.0116379160019068,0.0204647311941926,0.044478422246349,0.129493952301896,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.978335271000962,0.973014655981137,0.949187445502046,0.889384077664075,0.812758193656952,0.631375694725182
"1910","US12","Florida","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.000966228421036846,0.00157575397824186,0.0032085559258623,0.00670353063822139,0.0127723588579566,0.0320208033830593,0.115752948274143,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.990379499873876,0.984353996334021,0.968352834450314,0.934914184313986,0.879028126145165,0.719642906371304
"2210","US13","Georgia","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00207399846005643,0.0026445792883624,0.00527367964826252,0.0128085645417622,0.0260560482902655,0.057747648511823,0.158287231141357,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.979464289267618,0.97387931456883,0.948438689522857,0.87886074255132,0.767014498210252,0.544663950010688
"2110","US13","Georgia","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.000807295423676755,0.00160603752683075,0.00336333759825675,0.00811422306134501,0.0163134020723372,0.0431404354661051,0.143342005721032,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.991956235171195,0.98405547338707,0.96684801710814,0.921696721737084,0.847721290795877,0.637933133823638
"2410","US15","Hawaii","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00131331898370858,0.00214040803221846,0.00404335015348412,0.00961660943988153,0.0175061840476496,0.0439864466789921,0.126127898311863,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.986949017028588,0.978809384301004,0.96026110192865,0.9078031840727,0.837833433899727,0.634761297794204
"2310","US15","Hawaii","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.000521005521147319,0.00103065010364186,0.00224871486308918,0.00532474079993165,0.0103974300756445,0.0267357383917409,0.102605857875845,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.994802117916275,0.989741331775767,0.977729069758935,0.947990010081945,0.900544402311493,0.76100693040493
"2610","US16","Idaho","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00147228285744747,0.00214143905728214,0.00408445901488483,0.00948046440595946,0.0194322523660411,0.0544590741251055,0.163777874799429,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.985380405065412,0.978799278723358,0.959864085446742,0.909055297131925,0.821438644167187,0.565358970852887
"2510","US16","Idaho","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.000751510994139769,0.00138193926727297,0.00271305988027252,0.00665866762829873,0.0131180248622315,0.0412468130542755,0.148165788509841,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.992510191164398,0.986266468116519,0.973183510775829,0.935337182444419,0.87593168814535,0.651366247071908
"2810","US17","Illinois","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00185528977471098,0.00233320971912831,0.00442605407747645,0.0105030427994325,0.0224234793567986,0.0542272003945889,0.156689548192388,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.981610735203862,0.97692132833036,0.956570422990937,0.899686385268497,0.796493305599603,0.566837214327435
"2710","US17","Illinois","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.000723092511168097,0.00119418126602186,0.00272668845520034,0.00640544086117972,0.0148219549303629,0.0401447951307864,0.13548040453466,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.992792501627783,0.988122356185948,0.973050370249141,0.937727863487417,0.860796459626528,0.659272053928544
"3010","US18","Indiana","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00237805687626841,0.00299409678495298,0.00575524059609941,0.0125640997363255,0.0254688323395364,0.0619788400204231,0.175361341223081,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.976487603453028,0.970475077209882,0.943844714631519,0.881049688308629,0.771720754607608,0.518759199719262
"2910","US18","Indiana","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.00103253821463741,0.00167266133372631,0.00365732542884244,0.007641666023493,0.0171541837944999,0.0449315913071089,0.144890820904039,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.989722319643136,0.983399008667326,0.963995262295556,0.926106391437251,0.840420234940067,0.625400181285936
"3210","US19","Iowa","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00148188470216995,0.00220536261123087,0.0044818446750917,0.0101283955163039,0.0218944743785765,0.0534307645375972,0.166883125866139,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.985285732752422,0.978172922476869,0.956033396120474,0.903109396629766,0.800860065310475,0.571934089693923
"3110","US19","Iowa","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.000702041783040933,0.00127695629883149,0.00283084970643434,0.00618810450199883,0.0140137064791908,0.0388488943821073,0.141039769602119,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.993001666844197,0.987303782611322,0.972033307455664,0.939783905905459,0.867949281739748,0.668653167840099
"3410","US20","Kansas","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00172833205004703,0.00226000693960638,0.00493502093291381,0.0111509739097769,0.0225521562433931,0.0566578419783951,0.1611136563185,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.98285876959991,0.977637784551513,0.95168062780182,0.893792294713186,0.795433999125273,0.55146665819828
"3310","US20","Kansas","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.000734670411638037,0.00136982584783742,0.00293014360947984,0.00695875131689252,0.016031785945325,0.0434307574167782,0.137129955664529,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.992677477575913,0.98638610827329,0.971064611955425,0.932510924209894,0.850177956031575,0.635890366520874
"3610","US21","Kentucky","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.0024591391205916,0.00408285925220861,0.00711476936956575,0.0150127228281792,0.029875505082834,0.0658723023997925,0.173482712035573,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.975695269752877,0.959941155515045,0.930975283028195,0.859327363072911,0.736942883639687,0.495610970853921
"3510","US21","Kentucky","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.00139355820201828,0.0024317689516878,0.00484009103864908,0.00951693983826016,0.0200140616475152,0.0496219483579482,0.152241397026641,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.986151168417875,0.975946926764252,0.952589796609415,0.908712463057617,0.815955347811029,0.593354955241726
"3810","US22","Louisiana","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00247834281003657,0.00349311291577848,0.00705114851263608,0.0151001736528883,0.0273132010473916,0.0607882188215532,0.158193935786673,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.975507700972296,0.965633845958943,0.931574250207079,0.858559816137767,0.757014110177059,0.525968291951382
"3710","US22","Louisiana","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.00122304730418825,0.00208350814291557,0.00409538676580786,0.00864161266688027,0.0182226984135966,0.0446472968017785,0.142539266144474,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.987836398122086,0.979359472352234,0.959757670050616,0.916796552335741,0.831213329346904,0.627378321977711
"405","US23","Maine","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00218495311018291,0.00273015436864859,0.00487335764081274,0.0105169554306362,0.0221140420818926,0.0542816403139276,0.172389672141487,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.978377064470668,0.973044806496238,0.952271923391998,0.899559481964743,0.799045292142875,0.566489920020049
"3910","US23","Maine","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.000899918627436278,0.00165247230133372,0.00311899671919382,0.0055989036383479,0.0141214729393471,0.0400373056888417,0.152720942107017,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.991037070291209,0.983597895891129,0.969224452691169,0.945377452675705,0.866992822542002,0.660046691835391
"421","US24","Maryland","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00241859799843001,0.00263323801266182,0.00497612979431452,0.0103917417498027,0.0218148172583037,0.0537876484532619,0.147528580467074,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.976091360454739,0.973989961852853,0.951286602186902,0.900702155499327,0.801519262314528,0.569646442381004
"411","US24","Maryland","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.000868342535245531,0.00141827952557964,0.00296810892535017,0.00661679548570425,0.0143044725886691,0.0381316283863268,0.128171801723251,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.991350336302605,0.985907625821761,0.970694445093941,0.935732129309405,0.865370588788692,0.673885189964143
"441","US25","Massachusetts","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00205372789897564,0.0025404457569298,0.00411186492248531,0.00850757398107117,0.0192760018608905,0.0511664671517703,0.16134477435624,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.979663040667344,0.974895696248019,0.959599484816711,0.918045673566161,0.822758825002373,0.586591155972538
"431","US25","Massachusetts","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.000788349768362307,0.00113866142694223,0.00228375977004641,0.00499674234960821,0.0123006264285933,0.0366659545938285,0.136552822635631,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.992144340125133,0.988671741184344,0.977385379065224,0.951123804662671,0.883268177018945,0.68466549360668
"461","US26","Michigan","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.00222442736070867,0.00284562917578176,0.00508868977195932,0.0115782904396052,0.0238644562376313,0.0565812228326592,0.165476274324479,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.977990539465412,0.971919774748757,0.950208423802217,0.889922877608886,0.784694550383273,0.551946976452238
