LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,days_2021,CCDR_2021,CCMR_2021,ISCDR_2021,days_l12m,CCDR_l12m,CCMR_l12m,ISCDR_l12m,CDR_l12m,e0_l12m_M,e0_l12m_F,e0_l12m_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
LKA,Sri Lanka,Cntry/Terr,"21,413.250",341.5,6.62,365,0.69,0.73,1.06,365,0.69,0.73,1.06,7.70,72.6,79.4,75.9,-1.16,-1.01,-1.09
PSE,State of Palestine,Cntry/Terr,"5,101.416",847.4,3.46,365,0.69,1.95,2.82,365,0.69,1.95,2.82,4.19,70.0,73.9,71.9,-2.54,-1.99,-2.27
SDN,Sudan,Cntry/Terr,"43,849.269",24.8,7.24,365,0.04,0.11,0.16,365,0.04,0.11,0.16,7.16,63.5,67.3,65.4,-0.13,-0.09,-0.11
SUR,Suriname,Cntry/Terr,586.634,3.8,7.32,365,1.82,2.56,3.70,365,1.82,2.56,3.70,9.37,65.7,72.5,69.0,-2.86,-2.67,-2.77
SWE,Sweden,Cntry/Terr,"10,099.270",24.6,9.19,365,0.65,0.37,0.54,365,0.65,0.37,0.54,9.87,80.3,84.0,82.1,-0.90,-0.72,-0.81
CHE,Switzerland,Cntry/Terr,"8,654.618",219.0,8.01,365,0.53,0.30,0.44,365,0.53,0.30,0.44,8.87,81.2,85.1,83.1,-0.78,-0.64,-0.71
SYR,Syrian Arab Republic,Cntry/Terr,"17,500.657",95.3,5.52,365,0.12,0.25,0.36,365,0.12,0.25,0.36,5.15,69.0,78.1,73.4,-0.33,-0.30,-0.32
TJK,Tajikistan,Cntry/Terr,"9,537.642",68.1,4.90,365,0.00,0.01,0.01,365,0.00,0.01,0.01,4.73,69.1,73.6,71.3,-0.01,-0.01,-0.01
THA,Thailand,Cntry/Terr,"69,799.978",136.6,7.61,365,0.31,0.26,0.38,365,0.31,0.26,0.38,8.48,73.1,80.5,76.7,-0.49,-0.45,-0.47
TGO,Togo,Cntry/Terr,"8,278.737",152.2,8.56,365,0.02,0.07,0.10,365,0.02,0.07,0.10,8.28,60.3,62.2,61.2,-0.06,-0.04,-0.05
TTO,Trinidad and Tobago,Cntry/Terr,"1,399.491",272.8,8.32,365,1.95,1.92,2.78,365,1.95,1.92,2.78,10.76,68.3,74.1,71.1,-2.69,-2.24,-2.47
TUN,Tunisia,Cntry/Terr,"11,818.618",76.1,6.26,365,1.77,2.10,3.04,365,1.77,2.10,3.04,8.17,71.8,76.4,74.0,-3.07,-2.51,-2.80
TUR,Turkey,Cntry/Terr,"84,339.067",109.6,5.40,365,0.73,0.88,1.27,365,0.73,0.88,1.27,6.39,73.5,79.4,76.4,-1.47,-1.32,-1.40
TCA,Turks and Caicos Islands,Cntry/Terr,38.718,40.8,NA,365,0.52,NA,1.48,365,0.52,1.02,1.48,NA,NA,NA,NA,NA,NA,NA
UKR,Ukraine,Cntry/Terr,"43,733.759",75.5,15.19,365,1.89,1.39,2.00,365,1.89,1.39,2.00,16.87,65.8,75.4,70.5,-1.38,-1.52,-1.45
ARE,United Arab Emirates,Cntry/Terr,"9,890.400",118.3,1.45,365,0.15,0.38,0.55,365,0.15,0.38,0.55,1.85,76.7,78.9,77.8,-0.72,-0.51,-0.62
GBR,United Kingdom,Cntry/Terr,"67,886.004",280.6,9.38,365,1.11,0.67,0.97,365,1.11,0.67,0.97,10.65,78.3,81.9,80.1,-1.50,-1.18,-1.34
TZA,United Republic of Tanzania,Cntry/Terr,"59,734.213",67.4,6.50,365,0.01,0.04,0.06,365,0.01,0.04,0.06,6.27,63.7,67.4,65.5,-0.04,-0.03,-0.04
USA,United States of America,Cntry/Terr,"331,002.647",36.2,8.69,365,1.45,1.00,1.45,365,1.45,1.00,1.45,10.54,74.4,79.8,77.0,-2.01,-1.71,-1.87
US01,Alabama,U.S.A.,"4,944.686",37.6,10.92,365,2.35,1.61,2.33,365,2.35,1.61,2.33,13.76,70.4,76.3,73.3,-2.50,-2.20,-2.36
US02,Alaska,U.S.A.,745.469,0.5,5.96,365,1.04,0.95,1.37,365,1.04,0.95,1.37,7.78,74.3,79.5,76.9,-1.93,-1.77,-1.85
US04,Arizona,U.S.A.,"7,262.286",24.7,8.23,365,2.11,1.39,2.02,365,2.11,1.39,2.02,10.76,74.1,79.9,76.9,-3.00,-2.59,-2.80
US05,Arkansas,U.S.A.,"3,049.575",22.6,10.85,365,1.79,1.21,1.76,365,1.79,1.21,1.76,12.99,71.5,77.0,74.2,-2.02,-1.73,-1.88
US06,California,U.S.A.,"40,011.015",99.0,6.78,365,1.26,0.94,1.36,365,1.26,0.94,1.36,8.53,76.5,81.7,79.0,-2.20,-1.87,-2.04
US08,Colorado,U.S.A.,"5,762.204",21.4,6.79,365,0.94,0.74,1.06,365,0.94,0.74,1.06,8.21,76.2,81.3,78.7,-1.62,-1.34,-1.49
US09,Connecticut,U.S.A.,"3,613.794",288.0,8.73,365,0.88,0.54,0.79,365,0.88,0.54,0.79,10.19,76.6,81.9,79.2,-1.20,-1.03,-1.12
US10,Delaware,U.S.A.,979.254,193.4,9.54,365,1.39,0.87,1.26,365,1.39,0.87,1.26,11.44,74.2,79.9,77.0,-1.72,-1.49,-1.61
US11,District of Columbia,U.S.A.,712.330,"4,477.2",7.15,365,0.60,0.52,0.75,365,0.60,0.52,0.75,8.32,73.8,80.1,76.9,-1.06,-1.02,-1.04
US12,Florida,U.S.A.,"21,586.295",154.3,9.70,365,1.89,1.05,1.51,365,1.89,1.05,1.51,12.06,74.8,80.6,77.6,-2.38,-2.09,-2.24
US13,Georgia (USA),U.S.A.,"10,628.510",70.9,7.97,365,1.93,1.56,2.26,365,1.93,1.56,2.26,10.40,72.5,78.0,75.1,-2.79,-2.35,-2.57
US15,Hawaii,U.S.A.,"1,439.609",86.5,7.98,365,0.55,0.33,0.48,365,0.55,0.33,0.48,8.98,78.1,84.5,81.2,-0.88,-0.85,-0.86
US16,Idaho,U.S.A.,"1,774.655",8.3,8.16,365,1.54,1.10,1.59,365,1.54,1.10,1.59,10.11,75.2,79.6,77.3,-2.24,-1.78,-2.01
US17,Illinois,U.S.A.,"12,887.403",89.5,8.57,365,0.95,0.66,0.95,365,0.95,0.66,0.95,10.05,75.3,80.5,77.8,-1.36,-1.15,-1.26
US18,Indiana,U.S.A.,"6,767.587",72.8,9.84,365,1.59,1.12,1.62,365,1.59,1.12,1.62,11.79,72.7,78.2,75.4,-1.94,-1.69,-1.82
US19,Iowa,U.S.A.,"3,194.037",22.1,9.71,365,1.24,0.79,1.14,365,1.24,0.79,1.14,11.21,75.3,80.4,77.8,-1.60,-1.36,-1.48
US20,Kansas,U.S.A.,"2,945.539",13.9,9.29,365,1.45,0.99,1.43,365,1.45,0.99,1.43,11.15,74.4,79.4,76.8,-1.92,-1.61,-1.77
US21,Kentucky,U.S.A.,"4,519.893",43.9,10.82,365,2.10,1.46,2.11,365,2.10,1.46,2.11,13.61,70.7,76.1,73.3,-2.27,-1.93,-2.10
US22,Louisiana,U.S.A.,"4,713.234",41.8,9.78,365,1.59,1.18,1.70,365,1.59,1.18,1.70,11.62,71.7,77.5,74.5,-2.01,-1.74,-1.88
US23,Maine,U.S.A.,"1,355.887",17.0,10.99,365,0.87,0.48,0.69,365,0.87,0.48,0.69,12.66,75.1,80.3,77.7,-0.96,-0.79,-0.88
US24,Maryland,U.S.A.,"6,109.605",241.3,8.25,365,0.96,0.68,0.99,365,0.96,0.68,0.99,9.60,75.0,80.6,77.7,-1.44,-1.25,-1.35
US25,Massachusetts,U.S.A.,"6,985.561",344.1,8.57,365,1.12,0.74,1.06,365,1.12,0.74,1.06,10.06,75.8,81.3,78.5,-1.57,-1.35,-1.46
US26,Michigan,U.S.A.,"10,114.528",68.7,9.80,365,1.58,1.03,1.49,365,1.58,1.03,1.49,11.92,73.6,78.9,76.2,-1.93,-1.63,-1.78
US27,Minnesota,U.S.A.,"5,677.124",27.5,9.96,365,0.93,0.63,0.91,365,0.93,0.63,0.91,9.28,77.0,81.8,79.3,-1.41,-1.18,-1.30
US28,Mississippi,U.S.A.,"3,019.798",24.9,10.82,365,1.88,1.37,1.98,365,1.88,1.37,1.98,12.93,70.2,76.4,73.2,-2.07,-1.87,-1.97
US29,Missouri,U.S.A.,"6,200.300",34.7,10.12,365,1.70,1.12,1.62,365,1.70,1.12,1.62,12.16,73.0,78.4,75.6,-2.04,-1.76,-1.90
US30,Montana,U.S.A.,"1,076.137",2.9,9.71,365,1.81,1.12,1.62,365,1.81,1.12,1.62,11.74,74.3,79.2,76.7,-2.27,-1.83,-2.06
US31,Nebraska,U.S.A.,"1,952.141",9.8,8.79,365,0.86,0.59,0.86,365,0.86,0.59,0.86,9.94,76.2,80.8,78.4,-1.25,-1.04,-1.15
US32,Nevada,U.S.A.,"3,070.509",10.8,8.22,365,1.73,1.26,1.83,365,1.73,1.26,1.83,10.51,73.5,78.9,76.2,-2.44,-2.09,-2.27
US33,New Hampshire,U.S.A.,"1,372.567",59.1,9.31,365,0.88,0.53,0.77,365,0.88,0.53,0.77,10.93,75.2,81.0,78.0,-1.09,-0.95,-1.02
US34,New Jersey,U.S.A.,"9,008.043",468.8,8.31,365,1.11,0.73,1.06,365,1.11,0.73,1.06,10.00,76.0,81.1,78.5,-1.60,-1.34,-1.47
US35,New Mexico,U.S.A.,"2,121.624",6.7,8.94,365,1.59,1.05,1.52,365,1.59,1.05,1.52,11.08,73.1,79.3,76.1,-2.13,-1.88,-2.00
US36,New York,U.S.A.,"19,779.540",161.7,7.83,365,1.08,0.72,1.04,365,1.08,0.72,1.04,9.67,76.4,81.7,79.0,-1.62,-1.41,-1.52
US37,North Carolina,U.S.A.,"10,501.123",83.2,9.07,365,1.20,0.85,1.23,365,1.20,0.85,1.23,10.73,73.9,79.2,76.5,-1.62,-1.37,-1.50
US38,North Dakota,U.S.A.,769.967,4.3,8.49,365,0.99,0.67,0.96,365,0.99,0.67,0.96,9.90,75.9,81.0,78.4,-1.49,-1.24,-1.37
US39,Ohio,U.S.A.,"11,827.215",111.5,10.61,365,1.68,1.09,1.58,365,1.68,1.09,1.58,12.63,72.6,78.1,75.3,-1.93,-1.65,-1.79
US40,Oklahoma,U.S.A.,"3,989.492",22.4,10.29,365,2.49,1.77,2.56,365,2.49,1.77,2.56,13.17,70.9,76.2,73.5,-2.88,-2.46,-2.67
US41,Oregon,U.S.A.,"4,244.225",17.1,8.84,365,0.98,0.65,0.93,365,0.98,0.65,0.93,10.24,75.9,80.7,78.3,-1.35,-1.12,-1.24
US42,Pennsylvania,U.S.A.,"12,966.170",111.7,10.59,365,1.60,0.97,1.40,365,1.60,0.97,1.40,12.60,73.7,79.4,76.5,-1.82,-1.58,-1.71
US44,Rhode Island,U.S.A.,"1,070.329",395.5,9.59,365,1.20,0.75,1.09,365,1.20,0.75,1.09,10.98,75.7,80.7,78.1,-1.58,-1.35,-1.47
US45,South Carolina,U.S.A.,"5,145.408",66.0,9.84,365,1.81,1.23,1.77,365,1.81,1.23,1.77,12.18,72.2,78.0,75.1,-2.16,-1.86,-2.01
US46,South Dakota,U.S.A.,893.132,4.5,9.19,365,1.12,0.72,1.05,365,1.12,0.72,1.05,10.66,75.2,80.7,77.9,-1.50,-1.33,-1.41
US47,Tennessee,U.S.A.,"6,847.752",64.1,10.44,365,2.04,1.43,2.07,365,2.04,1.43,2.07,12.81,71.4,76.9,74.1,-2.35,-2.00,-2.18
US48,Texas,U.S.A.,"28,999.321",42.7,7.00,365,1.65,1.43,2.06,365,1.65,1.43,2.06,8.95,73.8,79.1,76.4,-2.77,-2.37,-2.58
US49,Utah,U.S.A.,"3,194.497",15.0,5.81,365,0.79,0.77,1.12,365,0.79,0.77,1.12,7.02,76.0,80.2,78.0,-1.63,-1.25,-1.45
US50,Vermont,U.S.A.,634.325,26.5,9.63,365,0.53,0.31,0.46,365,0.53,0.31,0.46,10.68,76.2,81.3,78.7,-0.66,-0.55,-0.61
US51,Virginia,U.S.A.,"8,614.990",84.0,8.10,365,1.22,0.88,1.27,365,1.22,0.88,1.27,9.82,75.2,80.1,77.6,-1.80,-1.51,-1.66
US53,Washington,U.S.A.,"7,627.572",44.2,7.70,365,0.84,0.61,0.88,365,0.84,0.61,0.88,8.79,76.6,81.4,78.9,-1.33,-1.11,-1.22
US54,West Virginia,U.S.A.,"1,828.890",29.3,12.82,365,2.19,1.28,1.85,365,2.19,1.28,1.85,15.59,70.5,76.2,73.3,-2.03,-1.72,-1.88
US55,Wisconsin,U.S.A.,"5,882.866",41.8,9.09,365,1.00,0.65,0.94,365,1.00,0.65,0.94,10.59,75.8,80.6,78.1,-1.33,-1.12,-1.23
US56,Wyoming,U.S.A.,584.633,2.3,8.23,365,1.86,1.29,1.86,365,1.86,1.29,1.86,10.57,74.2,79.2,76.6,-2.62,-2.25,-2.44
VIR,United States Virgin Islands,Cntry/Terr,104.423,298.4,8.47,365,0.63,0.40,0.58,365,0.63,0.40,0.58,9.95,77.4,82.5,79.9,-0.79,-0.73,-0.76
URY,Uruguay,Cntry/Terr,"3,473.727",19.8,9.47,365,1.72,1.24,1.80,365,1.72,1.24,1.80,11.40,72.3,79.4,75.7,-2.02,-2.24,-2.12
UZB,Uzbekistan,Cntry/Terr,"33,469.199",78.7,5.77,365,0.03,0.05,0.07,365,0.03,0.05,0.07,5.91,69.5,73.9,71.7,-0.06,-0.05,-0.05
VEN,Venezuela (Bolivarian Republic of),Cntry/Terr,"28,435.943",32.2,6.95,365,0.15,0.20,0.29,365,0.15,0.20,0.29,7.45,68.2,75.9,72.0,-0.28,-0.27,-0.28
YEM,Yemen,Cntry/Terr,"29,825.968",56.5,6.01,365,0.05,0.15,0.21,365,0.05,0.15,0.21,6.03,64.4,67.8,66.1,-0.15,-0.11,-0.13
ZMB,Zambia,Cntry/Terr,"18,383.956",24.7,6.58,365,0.18,0.73,1.05,365,0.18,0.73,1.05,6.51,60.3,66.4,63.3,-0.61,-0.54,-0.58
ZWE,Zimbabwe,Cntry/Terr,"14,862.927",38.4,8.07,365,0.31,1.00,1.44,365,0.31,1.00,1.44,8.13,59.0,62.3,60.6,-0.75,-0.61,-0.68
